INPUT_TABLE,,,
Variable ID,,,
IncomeElasticity,,,
,,,
region,energy.final.demand,year,income.elasticity
LA,Chem_Fert,2055,0.245294118
LA,Chem_Fert,2060,0.207058824
LA,Chem_Fert,2065,0.194117647
LA,Chem_Fert,2070,0.182941176
LA,Chem_Fert,2075,0.171764706
LA,Chem_Fert,2080,0.161764706
LA,Chem_Fert,2085,0.152352941
LA,Chem_Fert,2090,0.150588235
LA,Chem_Fert,2095,0.148235294
LA,Chem_Fert,2100,0.145882353
LD,Chem_Fert,2015,0.65
LD,Chem_Fert,2020,0.585294118
LD,Chem_Fert,2025,0.52
LD,Chem_Fert,2030,0.476470588
LD,Chem_Fert,2035,0.430588235
LD,Chem_Fert,2040,0.382941176
LD,Chem_Fert,2045,0.335294118
LD,Chem_Fert,2050,0.288823529
LD,Chem_Fert,2055,0.245294118
LD,Chem_Fert,2060,0.207058824
LD,Chem_Fert,2065,0.194117647
LD,Chem_Fert,2070,0.182941176
LD,Chem_Fert,2075,0.171764706
LD,Chem_Fert,2080,0.161764706
LD,Chem_Fert,2085,0.152352941
LD,Chem_Fert,2090,0.150588235
LD,Chem_Fert,2095,0.148235294
LD,Chem_Fert,2100,0.145882353
MH,Chem_Fert,2015,0.65
MH,Chem_Fert,2020,0.585294118
MH,Chem_Fert,2025,0.52
MH,Chem_Fert,2030,0.476470588
MH,Chem_Fert,2035,0.430588235
MH,Chem_Fert,2040,0.382941176
MH,Chem_Fert,2045,0.335294118
MH,Chem_Fert,2050,0.288823529
MH,Chem_Fert,2055,0.245294118
MH,Chem_Fert,2060,0.207058824
MH,Chem_Fert,2065,0.194117647
MH,Chem_Fert,2070,0.182941176
MH,Chem_Fert,2075,0.171764706
MH,Chem_Fert,2080,0.161764706
MH,Chem_Fert,2085,0.152352941
MH,Chem_Fert,2090,0.150588235
MH,Chem_Fert,2095,0.148235294
MH,Chem_Fert,2100,0.145882353
ML,Chem_Fert,2015,0.65
ML,Chem_Fert,2020,0.585294118
ML,Chem_Fert,2025,0.52
ML,Chem_Fert,2030,0.476470588
ML,Chem_Fert,2035,0.430588235
ML,Chem_Fert,2040,0.382941176
ML,Chem_Fert,2045,0.335294118
ML,Chem_Fert,2050,0.288823529
ML,Chem_Fert,2055,0.245294118
ML,Chem_Fert,2060,0.207058824
ML,Chem_Fert,2065,0.194117647
ML,Chem_Fert,2070,0.182941176
ML,Chem_Fert,2075,0.171764706
ML,Chem_Fert,2080,0.161764706
ML,Chem_Fert,2085,0.152352941
ML,Chem_Fert,2090,0.150588235
ML,Chem_Fert,2095,0.148235294
ML,Chem_Fert,2100,0.145882353
MN,Chem_Fert,2015,0.65
MN,Chem_Fert,2020,0.585294118
MN,Chem_Fert,2025,0.52
MN,Chem_Fert,2030,0.476470588
MN,Chem_Fert,2035,0.430588235
MN,Chem_Fert,2040,0.382941176
MN,Chem_Fert,2045,0.335294118
MN,Chem_Fert,2050,0.288823529
MN,Chem_Fert,2055,0.245294118
MN,Chem_Fert,2060,0.207058824
MN,Chem_Fert,2065,0.194117647
MN,Chem_Fert,2070,0.182941176
MN,Chem_Fert,2075,0.171764706
MN,Chem_Fert,2080,0.161764706
MN,Chem_Fert,2085,0.152352941
MN,Chem_Fert,2090,0.150588235
MN,Chem_Fert,2095,0.148235294
MN,Chem_Fert,2100,0.145882353
MP,Chem_Fert,2015,0.65
MP,Chem_Fert,2020,0.585294118
MP,Chem_Fert,2025,0.52
MP,Chem_Fert,2030,0.476470588
MP,Chem_Fert,2035,0.430588235
MP,Chem_Fert,2040,0.382941176
MP,Chem_Fert,2045,0.335294118
MP,Chem_Fert,2050,0.288823529
MP,Chem_Fert,2055,0.245294118
MP,Chem_Fert,2060,0.207058824
MP,Chem_Fert,2065,0.194117647
MP,Chem_Fert,2070,0.182941176
MP,Chem_Fert,2075,0.171764706
MP,Chem_Fert,2080,0.161764706
MP,Chem_Fert,2085,0.152352941
MP,Chem_Fert,2090,0.150588235
MP,Chem_Fert,2095,0.148235294
MP,Chem_Fert,2100,0.145882353
MZ,Chem_Fert,2015,0.65
MZ,Chem_Fert,2020,0.585294118
MZ,Chem_Fert,2025,0.52
MZ,Chem_Fert,2030,0.476470588
MZ,Chem_Fert,2035,0.430588235
MZ,Chem_Fert,2040,0.382941176
MZ,Chem_Fert,2045,0.335294118
MZ,Chem_Fert,2050,0.288823529
MZ,Chem_Fert,2055,0.245294118
MZ,Chem_Fert,2060,0.207058824
MZ,Chem_Fert,2065,0.194117647
MZ,Chem_Fert,2070,0.182941176
MZ,Chem_Fert,2075,0.171764706
MZ,Chem_Fert,2080,0.161764706
MZ,Chem_Fert,2085,0.152352941
MZ,Chem_Fert,2090,0.150588235
MZ,Chem_Fert,2095,0.148235294
MZ,Chem_Fert,2100,0.145882353
NL,Chem_Fert,2015,0.65
NL,Chem_Fert,2020,0.585294118
NL,Chem_Fert,2025,0.52
NL,Chem_Fert,2030,0.476470588
NL,Chem_Fert,2035,0.430588235
NL,Chem_Fert,2040,0.382941176
NL,Chem_Fert,2045,0.335294118
NL,Chem_Fert,2050,0.288823529
NL,Chem_Fert,2055,0.245294118
NL,Chem_Fert,2060,0.207058824
NL,Chem_Fert,2065,0.194117647
NL,Chem_Fert,2070,0.182941176
NL,Chem_Fert,2075,0.171764706
NL,Chem_Fert,2080,0.161764706
NL,Chem_Fert,2085,0.152352941
NL,Chem_Fert,2090,0.150588235
NL,Chem_Fert,2095,0.148235294
NL,Chem_Fert,2100,0.145882353
OD,Chem_Fert,2015,0.65
OD,Chem_Fert,2020,0.585294118
OD,Chem_Fert,2025,0.52
OD,Chem_Fert,2030,0.476470588
OD,Chem_Fert,2035,0.430588235
OD,Chem_Fert,2040,0.382941176
OD,Chem_Fert,2045,0.335294118
OD,Chem_Fert,2050,0.288823529
OD,Chem_Fert,2055,0.245294118
OD,Chem_Fert,2060,0.207058824
OD,Chem_Fert,2065,0.194117647
OD,Chem_Fert,2070,0.182941176
OD,Chem_Fert,2075,0.171764706
OD,Chem_Fert,2080,0.161764706
OD,Chem_Fert,2085,0.152352941
OD,Chem_Fert,2090,0.150588235
OD,Chem_Fert,2095,0.148235294
OD,Chem_Fert,2100,0.145882353
PB,Chem_Fert,2015,0.65
PB,Chem_Fert,2020,0.585294118
PB,Chem_Fert,2025,0.52
PB,Chem_Fert,2030,0.476470588
PB,Chem_Fert,2035,0.430588235
PB,Chem_Fert,2040,0.382941176
PB,Chem_Fert,2045,0.335294118
PB,Chem_Fert,2050,0.288823529
PB,Chem_Fert,2055,0.245294118
PB,Chem_Fert,2060,0.207058824
PB,Chem_Fert,2065,0.194117647
PB,Chem_Fert,2070,0.182941176
PB,Chem_Fert,2075,0.171764706
PB,Chem_Fert,2080,0.161764706
PB,Chem_Fert,2085,0.152352941
PB,Chem_Fert,2090,0.150588235
PB,Chem_Fert,2095,0.148235294
PB,Chem_Fert,2100,0.145882353
PC,Chem_Fert,2015,0.65
PC,Chem_Fert,2020,0.585294118
PC,Chem_Fert,2025,0.52
PC,Chem_Fert,2030,0.476470588
PC,Chem_Fert,2035,0.430588235
PC,Chem_Fert,2040,0.382941176
PC,Chem_Fert,2045,0.335294118
PC,Chem_Fert,2050,0.288823529
PC,Chem_Fert,2055,0.245294118
PC,Chem_Fert,2060,0.207058824
PC,Chem_Fert,2065,0.194117647
PC,Chem_Fert,2070,0.182941176
PC,Chem_Fert,2075,0.171764706
PC,Chem_Fert,2080,0.161764706
PC,Chem_Fert,2085,0.152352941
PC,Chem_Fert,2090,0.150588235
PC,Chem_Fert,2095,0.148235294
PC,Chem_Fert,2100,0.145882353
RJ,Chem_Fert,2015,0.65
RJ,Chem_Fert,2020,0.585294118
RJ,Chem_Fert,2025,0.52
RJ,Chem_Fert,2030,0.476470588
RJ,Chem_Fert,2035,0.430588235
RJ,Chem_Fert,2040,0.382941176
RJ,Chem_Fert,2045,0.335294118
RJ,Chem_Fert,2050,0.288823529
RJ,Chem_Fert,2055,0.245294118
RJ,Chem_Fert,2060,0.207058824
RJ,Chem_Fert,2065,0.194117647
RJ,Chem_Fert,2070,0.182941176
RJ,Chem_Fert,2075,0.171764706
RJ,Chem_Fert,2080,0.161764706
RJ,Chem_Fert,2085,0.152352941
RJ,Chem_Fert,2090,0.150588235
RJ,Chem_Fert,2095,0.148235294
RJ,Chem_Fert,2100,0.145882353
SK,Chem_Fert,2015,0.65
SK,Chem_Fert,2020,0.585294118
SK,Chem_Fert,2025,0.52
SK,Chem_Fert,2030,0.476470588
SK,Chem_Fert,2035,0.430588235
SK,Chem_Fert,2040,0.382941176
SK,Chem_Fert,2045,0.335294118
SK,Chem_Fert,2050,0.288823529
SK,Chem_Fert,2055,0.245294118
SK,Chem_Fert,2060,0.207058824
SK,Chem_Fert,2065,0.194117647
SK,Chem_Fert,2070,0.182941176
SK,Chem_Fert,2075,0.171764706
SK,Chem_Fert,2080,0.161764706
SK,Chem_Fert,2085,0.152352941
SK,Chem_Fert,2090,0.150588235
SK,Chem_Fert,2095,0.148235294
SK,Chem_Fert,2100,0.145882353
TN,Chem_Fert,2015,0.65
TN,Chem_Fert,2020,0.585294118
TN,Chem_Fert,2025,0.52
TN,Chem_Fert,2030,0.476470588
TN,Chem_Fert,2035,0.430588235
TN,Chem_Fert,2040,0.382941176
TN,Chem_Fert,2045,0.335294118
TN,Chem_Fert,2050,0.288823529
TN,Chem_Fert,2055,0.245294118
TN,Chem_Fert,2060,0.207058824
TN,Chem_Fert,2065,0.194117647
TN,Chem_Fert,2070,0.182941176
TN,Chem_Fert,2075,0.171764706
TN,Chem_Fert,2080,0.161764706
TN,Chem_Fert,2085,0.152352941
TN,Chem_Fert,2090,0.150588235
TN,Chem_Fert,2095,0.148235294
TN,Chem_Fert,2100,0.145882353
TR,Chem_Fert,2015,0.65
TR,Chem_Fert,2020,0.585294118
TR,Chem_Fert,2025,0.52
TR,Chem_Fert,2030,0.476470588
TR,Chem_Fert,2035,0.430588235
TR,Chem_Fert,2040,0.382941176
TR,Chem_Fert,2045,0.335294118
TR,Chem_Fert,2050,0.288823529
TR,Chem_Fert,2055,0.245294118
TR,Chem_Fert,2060,0.207058824
TR,Chem_Fert,2065,0.194117647
TR,Chem_Fert,2070,0.182941176
TR,Chem_Fert,2075,0.171764706
TR,Chem_Fert,2080,0.161764706
TR,Chem_Fert,2085,0.152352941
TR,Chem_Fert,2090,0.150588235
TR,Chem_Fert,2095,0.148235294
TR,Chem_Fert,2100,0.145882353
TS,Chem_Fert,2015,0.65
TS,Chem_Fert,2020,0.585294118
TS,Chem_Fert,2025,0.52
TS,Chem_Fert,2030,0.476470588
TS,Chem_Fert,2035,0.430588235
TS,Chem_Fert,2040,0.382941176
TS,Chem_Fert,2045,0.335294118
TS,Chem_Fert,2050,0.288823529
TS,Chem_Fert,2055,0.245294118
TS,Chem_Fert,2060,0.207058824
TS,Chem_Fert,2065,0.194117647
TS,Chem_Fert,2070,0.182941176
TS,Chem_Fert,2075,0.171764706
TS,Chem_Fert,2080,0.161764706
TS,Chem_Fert,2085,0.152352941
TS,Chem_Fert,2090,0.150588235
TS,Chem_Fert,2095,0.148235294
TS,Chem_Fert,2100,0.145882353
UK,Chem_Fert,2015,0.65
UK,Chem_Fert,2020,0.585294118
UK,Chem_Fert,2025,0.52
UK,Chem_Fert,2030,0.476470588
UK,Chem_Fert,2035,0.430588235
UK,Chem_Fert,2040,0.382941176
UK,Chem_Fert,2045,0.335294118
UK,Chem_Fert,2050,0.288823529
UK,Chem_Fert,2055,0.245294118
UK,Chem_Fert,2060,0.207058824
UK,Chem_Fert,2065,0.194117647
UK,Chem_Fert,2070,0.182941176
UK,Chem_Fert,2075,0.171764706
UK,Chem_Fert,2080,0.161764706
UK,Chem_Fert,2085,0.152352941
UK,Chem_Fert,2090,0.150588235
UK,Chem_Fert,2095,0.148235294
UK,Chem_Fert,2100,0.145882353
UP,Chem_Fert,2015,0.65
UP,Chem_Fert,2020,0.585294118
UP,Chem_Fert,2025,0.52
UP,Chem_Fert,2030,0.476470588
UP,Chem_Fert,2035,0.430588235
UP,Chem_Fert,2040,0.382941176
UP,Chem_Fert,2045,0.335294118
UP,Chem_Fert,2050,0.288823529
UP,Chem_Fert,2055,0.245294118
UP,Chem_Fert,2060,0.207058824
UP,Chem_Fert,2065,0.194117647
UP,Chem_Fert,2070,0.182941176
UP,Chem_Fert,2075,0.171764706
UP,Chem_Fert,2080,0.161764706
UP,Chem_Fert,2085,0.152352941
UP,Chem_Fert,2090,0.150588235
UP,Chem_Fert,2095,0.148235294
UP,Chem_Fert,2100,0.145882353
WB,Chem_Fert,2015,0.65
WB,Chem_Fert,2020,0.585294118
WB,Chem_Fert,2025,0.52
WB,Chem_Fert,2030,0.476470588
WB,Chem_Fert,2035,0.430588235
WB,Chem_Fert,2040,0.382941176
WB,Chem_Fert,2045,0.335294118
WB,Chem_Fert,2050,0.288823529
WB,Chem_Fert,2055,0.245294118
WB,Chem_Fert,2060,0.207058824
WB,Chem_Fert,2065,0.194117647
WB,Chem_Fert,2070,0.182941176
WB,Chem_Fert,2075,0.171764706
WB,Chem_Fert,2080,0.161764706
WB,Chem_Fert,2085,0.152352941
WB,Chem_Fert,2090,0.150588235
WB,Chem_Fert,2095,0.148235294
WB,Chem_Fert,2100,0.145882353
AN,Fisheries,2015,0.550997011
AN,Fisheries,2020,0.49614663
AN,Fisheries,2025,0.440797609
AN,Fisheries,2030,0.403898261
AN,Fisheries,2035,0.365004355
AN,Fisheries,2040,0.324614529
AN,Fisheries,2045,0.284224703
AN,Fisheries,2050,0.244832156
AN,Fisheries,2055,0.207932809
AN,Fisheries,2060,0.17552122
AN,Fisheries,2065,0.164551144
AN,Fisheries,2070,0.155076987
AN,Fisheries,2075,0.14560283
AN,Fisheries,2080,0.137125953
AN,Fisheries,2085,0.129147716
AN,Fisheries,2090,0.127651796
AN,Fisheries,2095,0.125657237
AN,Fisheries,2100,0.123662678
AP,Fisheries,2015,0.550997011
AP,Fisheries,2020,0.49614663
AP,Fisheries,2025,0.440797609
AP,Fisheries,2030,0.403898261
AP,Fisheries,2035,0.365004355
AP,Fisheries,2040,0.324614529
AP,Fisheries,2045,0.284224703
AP,Fisheries,2050,0.244832156
AP,Fisheries,2055,0.207932809
AP,Fisheries,2060,0.17552122
AP,Fisheries,2065,0.164551144
AP,Fisheries,2070,0.155076987
AP,Fisheries,2075,0.14560283
AP,Fisheries,2080,0.137125953
AP,Fisheries,2085,0.129147716
AP,Fisheries,2090,0.127651796
AP,Fisheries,2095,0.125657237
AP,Fisheries,2100,0.123662678
AR,Fisheries,2015,0.550997011
AR,Fisheries,2020,0.49614663
AR,Fisheries,2025,0.440797609
AR,Fisheries,2030,0.403898261
AR,Fisheries,2035,0.365004355
AR,Fisheries,2040,0.324614529
AR,Fisheries,2045,0.284224703
AR,Fisheries,2050,0.244832156
AR,Fisheries,2055,0.207932809
AR,Fisheries,2060,0.17552122
AR,Fisheries,2065,0.164551144
AR,Fisheries,2070,0.155076987
AR,Fisheries,2075,0.14560283
AR,Fisheries,2080,0.137125953
AR,Fisheries,2085,0.129147716
AR,Fisheries,2090,0.127651796
AR,Fisheries,2095,0.125657237
AR,Fisheries,2100,0.123662678
AS,Fisheries,2015,0.550997011
AS,Fisheries,2020,0.49614663
AS,Fisheries,2025,0.440797609
AS,Fisheries,2030,0.403898261
AS,Fisheries,2035,0.365004355
AS,Fisheries,2040,0.324614529
AS,Fisheries,2045,0.284224703
AS,Fisheries,2050,0.244832156
AS,Fisheries,2055,0.207932809
AS,Fisheries,2060,0.17552122
AS,Fisheries,2065,0.164551144
AS,Fisheries,2070,0.155076987
AS,Fisheries,2075,0.14560283
AS,Fisheries,2080,0.137125953
AS,Fisheries,2085,0.129147716
AS,Fisheries,2090,0.127651796
AS,Fisheries,2095,0.125657237
AS,Fisheries,2100,0.123662678
BR,Fisheries,2015,0.550997011
BR,Fisheries,2020,0.49614663
BR,Fisheries,2025,0.440797609
BR,Fisheries,2030,0.403898261
BR,Fisheries,2035,0.365004355
BR,Fisheries,2040,0.324614529
BR,Fisheries,2045,0.284224703
BR,Fisheries,2050,0.244832156
BR,Fisheries,2055,0.207932809
BR,Fisheries,2060,0.17552122
BR,Fisheries,2065,0.164551144
BR,Fisheries,2070,0.155076987
BR,Fisheries,2075,0.14560283
BR,Fisheries,2080,0.137125953
BR,Fisheries,2085,0.129147716
BR,Fisheries,2090,0.127651796
BR,Fisheries,2095,0.125657237
BR,Fisheries,2100,0.123662678
CG,Fisheries,2015,0.550997011
CG,Fisheries,2020,0.49614663
CG,Fisheries,2025,0.440797609
CG,Fisheries,2030,0.403898261
CG,Fisheries,2035,0.365004355
CG,Fisheries,2040,0.324614529
CG,Fisheries,2045,0.284224703
CG,Fisheries,2050,0.244832156
CG,Fisheries,2055,0.207932809
CG,Fisheries,2060,0.17552122
CG,Fisheries,2065,0.164551144
CG,Fisheries,2070,0.155076987
CG,Fisheries,2075,0.14560283
CG,Fisheries,2080,0.137125953
CG,Fisheries,2085,0.129147716
CG,Fisheries,2090,0.127651796
CG,Fisheries,2095,0.125657237
CG,Fisheries,2100,0.123662678
CH,Fisheries,2015,0.550997011
CH,Fisheries,2020,0.49614663
CH,Fisheries,2025,0.440797609
CH,Fisheries,2030,0.403898261
CH,Fisheries,2035,0.365004355
CH,Fisheries,2040,0.324614529
CH,Fisheries,2045,0.284224703
CH,Fisheries,2050,0.244832156
CH,Fisheries,2055,0.207932809
CH,Fisheries,2060,0.17552122
CH,Fisheries,2065,0.164551144
CH,Fisheries,2070,0.155076987
CH,Fisheries,2075,0.14560283
CH,Fisheries,2080,0.137125953
CH,Fisheries,2085,0.129147716
CH,Fisheries,2090,0.127651796
CH,Fisheries,2095,0.125657237
CH,Fisheries,2100,0.123662678
DD,Fisheries,2015,0.550997011
DD,Fisheries,2020,0.49614663
DD,Fisheries,2025,0.440797609
DD,Fisheries,2030,0.403898261
DD,Fisheries,2035,0.365004355
DD,Fisheries,2040,0.324614529
DD,Fisheries,2045,0.284224703
DD,Fisheries,2050,0.244832156
DD,Fisheries,2055,0.207932809
DD,Fisheries,2060,0.17552122
DD,Fisheries,2065,0.164551144
DD,Fisheries,2070,0.155076987
DD,Fisheries,2075,0.14560283
DD,Fisheries,2080,0.137125953
DD,Fisheries,2085,0.129147716
DD,Fisheries,2090,0.127651796
DD,Fisheries,2095,0.125657237
DD,Fisheries,2100,0.123662678
DL,Fisheries,2015,0.550997011
DL,Fisheries,2020,0.49614663
DL,Fisheries,2025,0.440797609
DL,Fisheries,2030,0.403898261
DL,Fisheries,2035,0.365004355
DL,Fisheries,2040,0.324614529
DL,Fisheries,2045,0.284224703
DL,Fisheries,2050,0.244832156
DL,Fisheries,2055,0.207932809
DL,Fisheries,2060,0.17552122
DL,Fisheries,2065,0.164551144
DL,Fisheries,2070,0.155076987
DL,Fisheries,2075,0.14560283
DL,Fisheries,2080,0.137125953
DL,Fisheries,2085,0.129147716
DL,Fisheries,2090,0.127651796
DL,Fisheries,2095,0.125657237
DL,Fisheries,2100,0.123662678
DN,Fisheries,2015,0.550997011
DN,Fisheries,2020,0.49614663
DN,Fisheries,2025,0.440797609
DN,Fisheries,2030,0.403898261
DN,Fisheries,2035,0.365004355
DN,Fisheries,2040,0.324614529
DN,Fisheries,2045,0.284224703
DN,Fisheries,2050,0.244832156
DN,Fisheries,2055,0.207932809
DN,Fisheries,2060,0.17552122
DN,Fisheries,2065,0.164551144
DN,Fisheries,2070,0.155076987
DN,Fisheries,2075,0.14560283
DN,Fisheries,2080,0.137125953
DN,Fisheries,2085,0.129147716
DN,Fisheries,2090,0.127651796
DN,Fisheries,2095,0.125657237
DN,Fisheries,2100,0.123662678
GA,Fisheries,2015,0.550997011
GA,Fisheries,2020,0.49614663
GA,Fisheries,2025,0.440797609
GA,Fisheries,2030,0.403898261
GA,Fisheries,2035,0.365004355
GA,Fisheries,2040,0.324614529
GA,Fisheries,2045,0.284224703
GA,Fisheries,2050,0.244832156
GA,Fisheries,2055,0.207932809
GA,Fisheries,2060,0.17552122
GA,Fisheries,2065,0.164551144
GA,Fisheries,2070,0.155076987
GA,Fisheries,2075,0.14560283
GA,Fisheries,2080,0.137125953
GA,Fisheries,2085,0.129147716
GA,Fisheries,2090,0.127651796
GA,Fisheries,2095,0.125657237
GA,Fisheries,2100,0.123662678
GJ,Fisheries,2015,0.550997011
GJ,Fisheries,2020,0.49614663
GJ,Fisheries,2025,0.440797609
GJ,Fisheries,2030,0.403898261
GJ,Fisheries,2035,0.365004355
GJ,Fisheries,2040,0.324614529
GJ,Fisheries,2045,0.284224703
GJ,Fisheries,2050,0.244832156
GJ,Fisheries,2055,0.207932809
GJ,Fisheries,2060,0.17552122
GJ,Fisheries,2065,0.164551144
GJ,Fisheries,2070,0.155076987
GJ,Fisheries,2075,0.14560283
GJ,Fisheries,2080,0.137125953
GJ,Fisheries,2085,0.129147716
GJ,Fisheries,2090,0.127651796
GJ,Fisheries,2095,0.125657237
GJ,Fisheries,2100,0.123662678
HP,Fisheries,2015,0.550997011
HP,Fisheries,2020,0.49614663
HP,Fisheries,2025,0.440797609
HP,Fisheries,2030,0.403898261
HP,Fisheries,2035,0.365004355
HP,Fisheries,2040,0.324614529
HP,Fisheries,2045,0.284224703
HP,Fisheries,2050,0.244832156
HP,Fisheries,2055,0.207932809
HP,Fisheries,2060,0.17552122
HP,Fisheries,2065,0.164551144
HP,Fisheries,2070,0.155076987
HP,Fisheries,2075,0.14560283
HP,Fisheries,2080,0.137125953
HP,Fisheries,2085,0.129147716
HP,Fisheries,2090,0.127651796
HP,Fisheries,2095,0.125657237
HP,Fisheries,2100,0.123662678
HR,Fisheries,2015,0.550997011
HR,Fisheries,2020,0.49614663
HR,Fisheries,2025,0.440797609
HR,Fisheries,2030,0.403898261
HR,Fisheries,2035,0.365004355
HR,Fisheries,2040,0.324614529
HR,Fisheries,2045,0.284224703
HR,Fisheries,2050,0.244832156
HR,Fisheries,2055,0.207932809
HR,Fisheries,2060,0.17552122
HR,Fisheries,2065,0.164551144
HR,Fisheries,2070,0.155076987
HR,Fisheries,2075,0.14560283
HR,Fisheries,2080,0.137125953
HR,Fisheries,2085,0.129147716
HR,Fisheries,2090,0.127651796
HR,Fisheries,2095,0.125657237
HR,Fisheries,2100,0.123662678
JH,Fisheries,2015,0.550997011
JH,Fisheries,2020,0.49614663
JH,Fisheries,2025,0.440797609
JH,Fisheries,2030,0.403898261
JH,Fisheries,2035,0.365004355
JH,Fisheries,2040,0.324614529
JH,Fisheries,2045,0.284224703
JH,Fisheries,2050,0.244832156
JH,Fisheries,2055,0.207932809
JH,Fisheries,2060,0.17552122
JH,Fisheries,2065,0.164551144
JH,Fisheries,2070,0.155076987
JH,Fisheries,2075,0.14560283
JH,Fisheries,2080,0.137125953
JH,Fisheries,2085,0.129147716
JH,Fisheries,2090,0.127651796
JH,Fisheries,2095,0.125657237
JH,Fisheries,2100,0.123662678
JK,Fisheries,2015,0.550997011
JK,Fisheries,2020,0.49614663
JK,Fisheries,2025,0.440797609
JK,Fisheries,2030,0.403898261
JK,Fisheries,2035,0.365004355
JK,Fisheries,2040,0.324614529
JK,Fisheries,2045,0.284224703
JK,Fisheries,2050,0.244832156
JK,Fisheries,2055,0.207932809
JK,Fisheries,2060,0.17552122
JK,Fisheries,2065,0.164551144
JK,Fisheries,2070,0.155076987
JK,Fisheries,2075,0.14560283
JK,Fisheries,2080,0.137125953
JK,Fisheries,2085,0.129147716
JK,Fisheries,2090,0.127651796
JK,Fisheries,2095,0.125657237
JK,Fisheries,2100,0.123662678
KA,Fisheries,2015,0.550997011
KA,Fisheries,2020,0.49614663
KA,Fisheries,2025,0.440797609
KA,Fisheries,2030,0.403898261
KA,Fisheries,2035,0.365004355
KA,Fisheries,2040,0.324614529
KA,Fisheries,2045,0.284224703
KA,Fisheries,2050,0.244832156
KA,Fisheries,2055,0.207932809
KA,Fisheries,2060,0.17552122
KA,Fisheries,2065,0.164551144
KA,Fisheries,2070,0.155076987
KA,Fisheries,2075,0.14560283
KA,Fisheries,2080,0.137125953
KA,Fisheries,2085,0.129147716
KA,Fisheries,2090,0.127651796
KA,Fisheries,2095,0.125657237
KA,Fisheries,2100,0.123662678
KL,Fisheries,2015,0.550997011
KL,Fisheries,2020,0.49614663
KL,Fisheries,2025,0.440797609
KL,Fisheries,2030,0.403898261
KL,Fisheries,2035,0.365004355
KL,Fisheries,2040,0.324614529
KL,Fisheries,2045,0.284224703
KL,Fisheries,2050,0.244832156
KL,Fisheries,2055,0.207932809
KL,Fisheries,2060,0.17552122
KL,Fisheries,2065,0.164551144
KL,Fisheries,2070,0.155076987
KL,Fisheries,2075,0.14560283
KL,Fisheries,2080,0.137125953
KL,Fisheries,2085,0.129147716
KL,Fisheries,2090,0.127651796
KL,Fisheries,2095,0.125657237
KL,Fisheries,2100,0.123662678
LA,Fisheries,2015,0.550997011
LA,Fisheries,2020,0.49614663
LA,Fisheries,2025,0.440797609
LA,Fisheries,2030,0.403898261
LA,Fisheries,2035,0.365004355
LA,Fisheries,2040,0.324614529
LA,Fisheries,2045,0.284224703
LA,Fisheries,2050,0.244832156
LA,Fisheries,2055,0.207932809
LA,Fisheries,2060,0.17552122
LA,Fisheries,2065,0.164551144
LA,Fisheries,2070,0.155076987
LA,Fisheries,2075,0.14560283
LA,Fisheries,2080,0.137125953
LA,Fisheries,2085,0.129147716
LA,Fisheries,2090,0.127651796
LA,Fisheries,2095,0.125657237
LA,Fisheries,2100,0.123662678
LD,Fisheries,2015,0.550997011
LD,Fisheries,2020,0.49614663
LD,Fisheries,2025,0.440797609
LD,Fisheries,2030,0.403898261
LD,Fisheries,2035,0.365004355
LD,Fisheries,2040,0.324614529
LD,Fisheries,2045,0.284224703
LD,Fisheries,2050,0.244832156
LD,Fisheries,2055,0.207932809
LD,Fisheries,2060,0.17552122
LD,Fisheries,2065,0.164551144
LD,Fisheries,2070,0.155076987
LD,Fisheries,2075,0.14560283
LD,Fisheries,2080,0.137125953
LD,Fisheries,2085,0.129147716
LD,Fisheries,2090,0.127651796
LD,Fisheries,2095,0.125657237
LD,Fisheries,2100,0.123662678
MH,Fisheries,2015,0.550997011
MH,Fisheries,2020,0.49614663
MH,Fisheries,2025,0.440797609
MH,Fisheries,2030,0.403898261
MH,Fisheries,2035,0.365004355
MH,Fisheries,2040,0.324614529
MH,Fisheries,2045,0.284224703
MH,Fisheries,2050,0.244832156
MH,Fisheries,2055,0.207932809
MH,Fisheries,2060,0.17552122
MH,Fisheries,2065,0.164551144
MH,Fisheries,2070,0.155076987
MH,Fisheries,2075,0.14560283
MH,Fisheries,2080,0.137125953
MH,Fisheries,2085,0.129147716
MH,Fisheries,2090,0.127651796
MH,Fisheries,2095,0.125657237
MH,Fisheries,2100,0.123662678
ML,Fisheries,2015,0.550997011
ML,Fisheries,2020,0.49614663
ML,Fisheries,2025,0.440797609
ML,Fisheries,2030,0.403898261
ML,Fisheries,2035,0.365004355
ML,Fisheries,2040,0.324614529
ML,Fisheries,2045,0.284224703
ML,Fisheries,2050,0.244832156
ML,Fisheries,2055,0.207932809
ML,Fisheries,2060,0.17552122
ML,Fisheries,2065,0.164551144
ML,Fisheries,2070,0.155076987
ML,Fisheries,2075,0.14560283
ML,Fisheries,2080,0.137125953
ML,Fisheries,2085,0.129147716
ML,Fisheries,2090,0.127651796
ML,Fisheries,2095,0.125657237
ML,Fisheries,2100,0.123662678
MN,Fisheries,2015,0.550997011
MN,Fisheries,2020,0.49614663
MN,Fisheries,2025,0.440797609
MN,Fisheries,2030,0.403898261
MN,Fisheries,2035,0.365004355
MN,Fisheries,2040,0.324614529
MN,Fisheries,2045,0.284224703
MN,Fisheries,2050,0.244832156
