# File: A44.india_state_in_EJ_res_F_spaceheating_Y.csv
# Title: State-wise space heating energy demand in India
# Units: EJ/yr
# Comments: Residential space heating energy demand
# Source: Refer to India_bld disaggg
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
state,sector,fuel,service,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
MP,resid urban,biomass,resid urban space heating,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067,0.000235067
MZ,resid urban,biomass,resid urban space heating,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001
NL,resid urban,biomass,resid urban space heating,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05
OD,resid urban,biomass,resid urban space heating,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05,8.67E-05
PB,resid urban,biomass,resid urban space heating,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05,5.40E-05
PC,resid urban,biomass,resid urban space heating,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001
RJ,resid urban,biomass,resid urban space heating,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237,0.000194237
SK,resid urban,biomass,resid urban space heating,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001
TN,resid urban,biomass,resid urban space heating,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801,0.000515801
TR,resid urban,biomass,resid urban space heating,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06
TS,resid urban,biomass,resid urban space heating,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001
UK,resid urban,biomass,resid urban space heating,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05,7.32E-05
UP,resid urban,biomass,resid urban space heating,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662,0.000737662
WB,resid urban,biomass,resid urban space heating,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001
